score_id,user_id,company_id,date,churn_probability,state,logins_that_day,time_spent_mins
536,2,1,2023-01-13,0.01,Active,4,98.55
537,2,1,2023-01-19,0.01,Active,6,158.78
538,2,1,2023-01-22,0.01,Active,2,49.14
539,2,1,2023-01-26,0.01,Active,6,159.68
540,2,1,2023-01-29,0.01,Active,4,97.96
541,2,1,2023-02-04,0.01,Active,5,127.26
542,2,1,2023-02-08,0.01,Active,4,104.45
543,2,1,2023-02-15,0.01,Active,5,121.47
544,2,1,2023-02-19,0.01,Active,2,46.48
545,2,1,2023-02-23,0.06,Active,1,29.12
546,2,1,2023-03-01,0.01,Active,5,122.57
547,2,1,2023-03-06,0.01,Active,2,57.38
548,2,1,2023-03-12,0.01,Active,5,130.37
549,2,1,2023-03-15,0.01,Active,2,52.45
550,2,1,2023-03-21,0.01,Active,3,82.65
551,2,1,2023-03-27,0.01,Active,5,116.59
552,2,1,2023-04-03,0.01,Active,7,176.15
553,2,1,2023-04-07,0.01,Active,3,67.91
554,2,1,2023-04-14,0.01,Active,3,65.98
555,2,1,2023-04-19,0.01,Active,7,180.75
556,2,1,2023-04-26,0.06,Active,1,30.37
557,2,1,2023-04-29,0.01,Active,5,120.86
558,2,1,2023-05-04,0.01,Active,6,150.49
559,2,1,2023-05-07,0.01,Active,5,124.67
560,2,1,2023-05-12,0.01,Active,6,145.19
561,2,1,2023-05-16,0.01,Active,6,150.39
562,2,1,2023-05-20,0.01,Active,4,95.81
563,2,1,2023-05-26,0.01,Active,4,109.98
564,2,1,2023-06-02,0.01,Active,3,69.02
565,2,1,2023-06-07,0.01,Active,7,171.48
566,2,1,2023-06-12,0.01,Active,7,184.2
567,2,1,2023-06-17,0.01,Active,4,102.91
568,2,1,2023-06-24,0.01,Active,5,133.56
569,2,1,2023-07-01,0.01,Active,7,165.37
570,2,1,2023-07-06,0.01,Active,3,81.81
571,2,1,2023-07-13,0.01,Active,7,172.79
572,2,1,2023-07-18,0.01,Active,2,48.28
573,2,1,2023-07-24,0.01,Active,4,96.05
574,2,1,2023-07-28,0.01,Active,6,140.5
575,2,1,2023-08-01,0.01,Active,6,157.48
576,2,1,2023-08-04,0.01,Active,2,54.49
577,2,1,2023-08-11,0.01,Active,2,58.65
578,2,1,2023-08-14,0.01,Active,4,92.06
579,2,1,2023-08-17,0.01,Active,5,132.84
580,2,1,2023-08-22,0.01,Active,4,103.42
581,2,1,2023-08-25,0.01,Active,7,175.28
582,2,1,2023-08-30,0.01,Active,4,106.08
583,2,1,2023-09-04,0.01,Active,5,123.87
584,2,1,2023-09-07,0.01,Active,4,91.72
585,2,1,2023-09-14,0.01,Active,6,146.25
586,2,1,2023-09-21,0.01,Active,6,142.64
587,2,1,2023-09-27,0.01,Active,5,128.69
588,2,1,2023-10-01,0.01,Active,4,95.16
589,2,1,2023-10-06,0.01,Active,5,115.61
590,2,1,2023-10-12,0.01,Active,4,102.09
591,2,1,2023-10-15,0.01,Active,7,166.42
592,2,1,2023-10-22,0.01,Active,4,94.87
593,2,1,2023-10-25,0.01,Active,4,101.82
594,2,1,2023-10-30,0.01,Active,2,53.25
595,2,1,2023-11-06,0.01,Active,3,76.92
596,2,1,2023-11-12,0.01,Active,4,91.39
597,2,1,2023-11-18,0.01,Active,6,153.2
598,2,1,2023-11-25,0.01,Active,4,92.98
599,2,1,2023-12-02,0.01,Active,2,53.63
600,2,1,2023-12-07,0.01,Active,3,76.65
601,2,1,2023-12-11,0.01,Active,2,58.02
602,2,1,2023-12-18,0.01,Active,2,57.31
603,2,1,2023-12-24,0.01,Active,5,122.63
604,2,1,2023-12-30,0.01,Active,4,97.69
605,2,1,2024-01-03,0.01,Active,2,40.23
606,2,1,2024-01-09,0.01,Active,2,42.74
607,2,1,2024-01-16,0.01,Active,5,124.09
608,2,1,2024-01-22,0.01,Active,2,48.5
609,2,1,2024-01-26,0.01,Active,4,108.53
610,2,1,2024-01-29,0.01,Active,6,147.37
611,2,1,2024-02-01,0.01,Active,6,149.3
612,2,1,2024-02-04,0.01,Active,6,154.83
613,2,1,2024-02-11,0.01,Active,5,116.06
614,2,1,2024-02-17,0.01,Active,6,151.48
615,2,1,2024-02-22,0.01,Active,2,53.9
616,2,1,2024-02-29,0.01,Active,3,74.46
617,2,1,2024-03-05,0.01,Active,2,49.7
618,2,1,2024-03-10,0.01,Active,4,95.62
619,2,1,2024-03-13,0.01,Active,4,104.78
620,2,1,2024-03-17,0.01,Active,3,68.62
621,2,1,2024-03-20,0.01,Active,5,131.75
622,2,1,2024-03-26,0.01,Active,6,152.75
623,2,1,2024-03-31,0.01,Active,3,66.05
624,2,1,2024-04-06,0.01,Active,3,78.67
625,2,1,2024-04-13,0.01,Active,2,58.54
626,2,1,2024-04-20,0.01,Active,3,77.75
627,2,1,2024-04-25,0.01,Active,4,106.05
628,2,1,2024-05-01,0.01,Active,5,125.4
629,2,1,2024-05-06,0.01,Active,3,65.17
630,2,1,2024-05-13,0.01,Active,5,119.39
631,2,1,2024-05-16,0.06,Active,1,33.77
632,2,1,2024-05-23,0.11,Active,1,32.13
633,2,1,2024-05-30,0.02,Active,3,68.69
634,2,1,2024-06-02,0.01,Active,4,103.84
635,2,1,2024-06-07,0.01,Active,2,55.54
636,2,1,2024-06-10,0.01,Active,3,73.81
637,2,1,2024-06-17,0.01,Active,4,99.84
638,2,1,2024-06-21,0.01,Active,2,54.31
639,2,1,2024-06-28,0.01,Active,4,107.93
640,2,1,2024-07-01,0.01,Active,3,79.0
641,2,1,2024-07-08,0.01,Active,5,123.08
642,2,1,2024-07-11,0.01,Active,2,47.69
643,2,1,2024-07-14,0.01,Active,6,146.67
644,2,1,2024-07-17,0.01,Active,6,141.61
645,2,1,2024-07-21,0.01,Active,5,134.35
646,2,1,2024-07-27,0.01,Active,4,91.7
647,2,1,2024-07-31,0.01,Active,2,54.39
648,2,1,2024-08-03,0.01,Active,4,100.68
649,2,1,2024-08-06,0.01,Active,3,71.75
650,2,1,2024-08-10,0.01,Active,6,157.4
651,2,1,2024-08-14,0.01,Active,3,67.83
652,2,1,2024-08-21,0.01,Active,4,102.98
653,2,1,2024-08-26,0.01,Active,6,143.41
654,2,1,2024-08-29,0.01,Active,6,155.98
655,2,1,2024-09-04,0.01,Active,5,117.42
656,2,1,2024-09-09,0.01,Active,3,68.47
657,2,1,2024-09-15,0.01,Active,5,118.3
658,2,1,2024-09-19,0.01,Active,6,155.55
659,2,1,2024-09-22,0.01,Active,2,54.13
660,2,1,2024-09-28,0.01,Active,2,52.8
661,2,1,2024-10-02,0.01,Active,3,68.6
662,2,1,2024-10-07,0.01,Active,4,101.15
663,2,1,2024-10-10,0.01,Active,5,125.15
664,2,1,2024-10-14,0.06,Active,1,17.25
665,2,1,2024-10-20,0.01,Active,2,53.4
666,2,1,2024-10-25,0.01,Active,5,121.69
667,2,1,2024-10-28,0.01,Active,3,68.52
668,2,1,2024-10-31,0.01,Active,4,98.9
669,2,1,2024-11-05,0.01,Active,2,44.56
670,2,1,2024-11-09,0.01,Active,2,49.42
671,2,1,2024-11-13,0.01,Active,6,143.56
672,2,1,2024-11-17,0.01,Active,3,71.72
673,2,1,2024-11-22,0.01,Active,2,49.17
674,2,1,2024-11-27,0.01,Active,4,109.06
675,2,1,2024-12-04,0.01,Active,2,57.14
676,2,1,2024-12-11,0.01,Active,5,115.29
677,2,1,2024-12-15,0.01,Active,6,144.45
678,2,1,2024-12-22,0.01,Active,4,90.8
679,2,1,2024-12-25,0.01,Active,6,149.59
680,2,1,2024-12-31,0.01,Active,2,51.17
681,2,1,2025-01-04,0.01,Active,4,94.78
682,2,1,2025-01-09,0.01,Active,6,154.95
683,2,1,2025-01-13,0.01,Active,3,77.54
684,2,1,2025-01-16,0.01,Active,5,115.65
685,2,1,2025-01-23,0.01,Active,5,130.75
686,2,1,2025-01-26,0.01,Active,3,67.22
687,2,1,2025-01-31,0.01,Active,4,101.18
688,2,1,2025-02-04,0.01,Active,3,75.79
689,2,1,2025-02-11,0.01,Active,3,72.05
690,2,1,2025-02-16,0.01,Active,2,46.9
691,2,1,2025-02-19,0.01,Active,7,181.51
692,2,1,2025-02-24,0.01,Active,3,66.75
693,2,1,2025-02-27,0.01,Active,3,67.24
694,2,1,2025-03-03,0.01,Active,2,48.33
695,2,1,2025-03-09,0.01,Active,5,129.75
696,2,1,2025-03-12,0.01,Active,7,171.72
697,2,1,2025-03-17,0.01,Active,7,178.94
698,2,1,2025-03-22,0.01,Active,3,68.43
699,2,1,2025-03-27,0.01,Active,3,70.69
700,2,1,2025-03-31,0.01,Active,3,84.46
701,2,1,2025-04-04,0.01,Active,2,40.82
702,2,1,2025-04-09,0.01,Active,2,51.25
703,2,1,2025-04-14,0.01,Active,4,100.8
704,2,1,2025-04-17,0.01,Active,4,108.96
705,2,1,2025-04-24,0.01,Active,5,129.11
706,2,1,2025-05-01,0.01,Active,7,183.14
707,2,1,2025-05-07,0.01,Active,4,101.02
708,2,1,2025-05-11,0.01,Active,3,71.53
709,2,1,2025-05-18,0.01,Active,3,65.45
710,2,1,2025-05-21,0.01,Active,4,99.81
711,2,1,2025-05-24,0.01,Active,4,104.32
712,2,1,2025-05-27,0.01,Active,4,96.16
713,2,1,2025-05-31,0.01,Active,5,120.77
714,2,1,2025-06-06,0.01,Active,4,101.96
715,2,1,2025-06-13,0.01,Active,3,80.12
716,2,1,2025-06-18,0.01,Active,4,99.24
717,2,1,2025-06-22,0.01,Active,5,126.08
718,2,1,2025-06-29,0.01,Active,6,154.8
719,2,1,2025-07-03,0.01,Active,5,131.68
720,2,1,2025-07-08,0.01,Active,3,83.14
721,2,1,2025-07-13,0.01,Active,3,79.91
722,2,1,2025-07-18,0.01,Active,2,50.25
723,2,1,2025-07-22,0.06,Active,1,21.39
724,2,1,2025-07-26,0.01,Active,4,98.39
725,2,1,2025-07-31,0.01,Active,7,183.73
726,2,1,2025-08-04,0.01,Active,5,125.87
727,2,1,2025-08-09,0.01,Active,3,75.69
728,2,1,2025-08-13,0.01,Active,4,105.58
729,2,1,2025-08-17,0.01,Active,2,50.07
730,2,1,2025-08-24,0.01,Active,7,179.25
731,2,1,2025-08-30,0.06,Active,1,31.38
732,2,1,2025-09-04,0.01,Active,3,82.79
733,2,1,2025-09-09,0.01,Active,3,79.89
734,2,1,2025-09-13,0.01,Active,3,69.2
735,2,1,2025-09-16,0.01,Active,2,55.15
736,2,1,2025-09-23,0.01,Active,2,42.38
737,2,1,2025-09-26,0.01,Active,3,69.11
738,2,1,2025-10-01,0.06,Active,1,31.92
739,2,1,2025-10-06,0.01,Active,4,105.62
740,2,1,2025-10-09,0.01,Active,5,125.58
741,2,1,2025-10-13,0.01,Active,3,66.97
742,2,1,2025-10-19,0.01,Active,5,123.79
743,2,1,2025-10-24,0.01,Active,4,100.29
744,2,1,2025-10-29,0.01,Active,4,100.39
745,2,1,2025-11-03,0.06,Active,1,21.56
746,2,1,2025-11-10,0.01,Active,4,101.08
747,2,1,2025-11-14,0.01,Active,6,147.35
748,2,1,2025-11-17,0.01,Active,6,153.17
749,2,1,2025-11-23,0.01,Active,3,83.51
750,2,1,2025-11-27,0.01,Active,4,106.88
751,2,1,2025-12-03,0.01,Active,5,130.32
752,2,1,2025-12-09,0.01,Active,6,152.06
753,2,1,2025-12-14,0.01,Active,4,92.44
754,2,1,2025-12-18,0.01,Active,3,66.06
755,2,1,2025-12-22,0.01,Active,7,171.54
756,2,1,2025-12-25,0.01,Active,5,119.04
757,2,1,2025-12-30,0.01,Active,5,125.93
758,2,1,2026-01-05,0.01,Active,5,121.29
759,2,1,2026-01-08,0.01,Active,7,182.21
760,2,1,2026-01-14,0.01,Active,3,79.31
761,2,1,2026-01-20,0.01,Active,7,174.4
762,2,1,2026-01-23,0.01,Active,4,101.82
763,2,1,2026-01-28,0.06,Active,1,26.81
764,2,1,2026-02-04,0.01,Active,4,91.95
765,2,1,2026-02-09,0.01,Active,2,44.69
766,2,1,2026-02-12,0.01,Active,2,43.4
767,2,1,2026-02-18,0.01,Active,6,145.33
768,2,1,2026-02-23,0.01,Active,6,146.45
769,2,1,2026-02-27,0.01,Active,6,156.23
770,2,1,2026-03-04,0.01,Active,4,99.94
771,2,1,2026-03-11,0.01,Active,4,90.95
772,2,1,2026-03-15,0.01,Active,3,81.88
773,2,1,2026-03-18,0.01,Active,6,148.54
774,2,1,2026-03-23,0.01,Active,4,103.27
775,2,1,2026-03-28,0.01,Active,6,153.43
776,2,1,2026-04-04,0.01,Active,6,144.26
777,2,1,2026-04-10,0.01,Active,7,182.06
778,2,1,2026-04-13,0.01,Active,3,74.25
779,2,1,2026-04-18,0.01,Active,5,132.2
780,2,1,2026-04-24,0.01,Active,5,118.21
781,2,1,2026-04-28,0.01,Active,2,40.55
782,2,1,2026-05-04,0.01,Active,5,127.94
783,2,1,2026-05-08,0.01,Active,4,103.17
784,2,1,2026-05-14,0.06,Active,1,21.28
785,2,1,2026-05-20,0.01,Active,2,58.86
786,2,1,2026-05-23,0.01,Active,5,125.44
787,2,1,2026-05-30,0.01,Active,4,94.76
788,2,1,2026-06-04,0.01,Active,6,154.88
789,2,1,2026-06-07,0.01,Active,3,73.79
790,2,1,2026-06-13,0.01,Active,5,133.97
791,2,1,2026-06-17,0.01,Active,3,74.5
792,2,1,2026-06-24,0.01,Active,3,83.35
793,2,1,2026-06-30,0.01,Active,5,117.44
794,3,1,2020-06-27,0.8281,Churned,2,28.55
795,3,1,2020-07-01,0.8781,Churned,1,17.19
796,3,1,2020-07-06,0.95,Churned,1,5.48
797,3,1,2020-07-12,0.91,Churned,3,28.26
798,3,1,2020-07-15,0.87,Churned,3,25.22
799,3,1,2020-07-22,0.83,Churned,2,23.9
800,3,1,2020-07-26,0.79,Churned,3,22.72
801,3,1,2020-07-31,0.89,Churned,1,2.22
802,3,1,2020-08-04,0.85,Churned,3,28.21
803,3,1,2020-08-08,0.9,Churned,1,13.75
804,3,1,2020-08-12,0.86,Churned,2,17.35
805,3,1,2020-08-19,0.91,Churned,1,18.96
806,3,1,2020-08-23,0.87,Churned,2,13.97
807,3,1,2020-08-29,0.83,Churned,2,22.01
808,3,1,2020-09-02,0.93,Churned,1,0.28
809,3,1,2020-09-08,0.95,Churned,1,4.49
810,3,1,2020-09-13,0.91,Churned,3,29.88
811,3,1,2020-09-20,0.87,Churned,2,24.53
812,3,1,2020-09-24,0.83,Churned,2,29.52
813,3,1,2020-09-28,0.79,Churned,3,33.69
814,3,1,2020-10-02,0.75,Churned,3,27.95
815,3,1,2020-10-08,0.71,Churned,2,11.46
816,3,1,2020-10-12,0.67,Churned,2,29.93
817,3,1,2020-10-19,0.77,Churned,1,5.07
818,3,1,2020-10-25,0.82,Churned,1,19.36
819,3,1,2020-10-30,0.78,Churned,3,29.86
820,3,1,2020-11-02,0.74,Churned,3,30.61
821,3,1,2020-11-05,0.7,Churned,2,27.43
822,3,1,2020-11-11,0.66,Churned,2,22.26
823,3,1,2020-11-16,0.76,Churned,1,6.31
824,3,1,2020-11-20,0.72,Churned,3,32.73
825,3,1,2020-11-23,0.82,Churned,1,0.72
826,3,1,2020-11-29,0.78,Churned,2,10.82
827,3,1,2020-12-05,0.74,Churned,2,12.25
828,3,1,2020-12-10,0.79,Churned,1,17.36
829,3,1,2020-12-17,0.75,Churned,3,37.82
830,3,1,2020-12-20,0.71,Churned,3,23.61
831,3,1,2020-12-26,0.67,Churned,2,10.52
832,3,1,2021-01-01,0.63,Churned,3,38.58
833,3,1,2021-01-04,0.59,Churned,2,26.61
834,3,1,2021-01-09,0.55,Churned,3,20.12
835,3,1,2021-01-15,0.51,Churned,3,40.0
836,3,1,2021-01-19,0.56,Churned,1,16.03
837,3,1,2021-01-22,0.52,Churned,3,27.63
838,3,1,2021-01-28,0.57,Churned,1,17.05
839,3,1,2021-02-02,0.67,Churned,1,5.97
840,3,1,2021-02-07,0.77,Churned,1,7.18
841,3,1,2021-02-11,0.73,Churned,2,27.71
842,3,1,2021-02-17,0.69,Churned,2,26.22
843,3,1,2021-02-23,0.74,Churned,1,10.27
844,3,1,2021-02-27,0.7,Churned,3,32.59
845,3,1,2021-03-05,0.66,Churned,2,16.01
846,3,1,2021-03-10,0.62,Churned,3,28.55
847,3,1,2021-03-13,0.67,Churned,1,10.21
848,3,1,2021-03-20,0.63,Churned,2,15.1
849,3,1,2021-03-23,0.68,Churned,1,15.72
850,3,1,2021-03-29,0.64,Churned,2,21.74
851,3,1,2021-04-05,0.6,Churned,2,29.33
852,3,1,2021-04-09,0.56,Churned,3,39.64
853,3,1,2021-04-15,0.66,Churned,1,0.12
854,3,1,2021-04-21,0.62,Churned,3,28.1
855,3,1,2021-04-27,0.58,Churned,3,36.26
856,3,1,2021-05-03,0.68,Churned,1,2.5
857,3,1,2021-05-06,0.78,Churned,1,4.18
858,3,1,2021-05-12,0.88,Churned,1,1.72
859,3,1,2021-05-18,0.95,Churned,1,3.32
860,3,1,2021-05-24,0.95,Churned,1,17.2
861,3,1,2021-05-31,0.95,Churned,1,6.68
862,3,1,2021-06-06,0.91,Churned,2,24.74
863,3,1,2021-06-11,0.87,Churned,2,17.99
864,3,1,2021-06-17,0.83,Churned,3,21.21
865,3,1,2021-06-24,0.79,Churned,2,27.86
866,3,1,2021-06-30,0.75,Churned,3,26.94
867,3,1,2021-07-05,0.71,Churned,2,16.88
868,3,1,2021-07-10,0.67,Churned,3,33.14
869,3,1,2021-07-16,0.63,Churned,3,33.05
870,3,1,2021-07-20,0.73,Churned,1,5.65
871,3,1,2021-07-24,0.83,Churned,1,3.13
872,3,1,2021-07-30,0.93,Churned,1,4.19
873,3,1,2021-08-04,0.89,Churned,3,23.17
874,3,1,2021-08-07,0.85,Churned,2,18.61
875,3,1,2021-08-11,0.81,Churned,2,29.87
876,3,1,2021-08-18,0.86,Churned,1,17.07
877,3,1,2021-08-21,0.82,Churned,2,25.98
878,3,1,2021-08-24,0.78,Churned,3,35.64
879,3,1,2021-08-27,0.88,Churned,1,3.34
880,3,1,2021-09-01,0.84,Churned,3,25.84
881,3,1,2021-09-04,0.8,Churned,3,27.27
882,3,1,2021-09-08,0.76,Churned,2,25.38
883,3,1,2021-09-14,0.72,Churned,2,20.1
884,3,1,2021-09-20,0.68,Churned,3,33.3
885,3,1,2021-09-26,0.73,Churned,1,16.04
886,3,1,2021-10-02,0.69,Churned,3,27.24
887,3,1,2021-10-05,0.79,Churned,1,1.7
888,3,1,2021-10-09,0.89,Churned,1,7.87
889,3,1,2021-10-13,0.94,Churned,1,19.55
890,3,1,2021-10-20,0.9,Churned,2,18.04
891,3,1,2021-10-25,0.86,Churned,2,10.16
892,3,1,2021-10-29,0.82,Churned,2,22.88
893,3,1,2021-11-05,0.78,Churned,3,26.91
894,3,1,2021-11-09,0.88,Churned,1,0.74
895,3,1,2021-11-13,0.84,Churned,3,25.68
896,3,1,2021-11-20,0.8,Churned,3,23.2
897,3,1,2021-11-27,0.85,Churned,1,16.64
898,3,1,2021-12-04,0.81,Churned,3,21.2
899,3,1,2021-12-09,0.86,Churned,1,15.13
900,3,1,2021-12-16,0.82,Churned,2,16.78
901,3,1,2021-12-23,0.78,Churned,3,37.89
902,3,1,2021-12-30,0.74,Churned,2,15.98
903,3,1,2022-01-06,0.7,Churned,3,27.55
904,3,1,2022-01-13,0.75,Churned,1,16.46
905,3,1,2022-01-19,0.85,Churned,1,1.84
906,3,1,2022-01-23,0.95,Churned,1,7.39
907,3,1,2022-01-30,0.91,Churned,2,21.69
908,3,1,2022-02-05,0.95,Churned,1,2.89
909,3,1,2022-02-09,0.91,Churned,3,22.36
910,3,1,2022-02-13,0.87,Churned,2,28.43
911,3,1,2022-02-16,0.83,Churned,2,21.44
912,3,1,2022-02-21,0.79,Churned,2,16.07
913,3,1,2022-02-25,0.75,Churned,2,10.97
914,3,1,2022-03-01,0.71,Churned,3,29.78
915,3,1,2022-03-04,0.67,Churned,2,21.46
916,3,1,2022-03-10,0.63,Churned,3,36.67
917,3,1,2022-03-16,0.59,Churned,3,28.98
918,3,1,2022-03-23,0.55,Churned,2,17.74
919,3,1,2022-03-26,0.51,Churned,3,25.55
920,3,1,2022-03-29,0.47,Churned,3,35.92
921,3,1,2022-04-01,0.57,Churned,1,3.85
922,3,1,2022-04-04,0.53,Churned,3,23.79
923,3,1,2022-04-07,0.58,Churned,1,19.25
924,3,1,2022-04-14,0.63,Churned,1,16.14
925,3,1,2022-04-17,0.73,Churned,1,6.8
926,3,1,2022-04-24,0.69,Churned,2,15.14
927,3,1,2022-04-28,0.79,Churned,1,3.65
928,3,1,2022-05-04,0.84,Churned,1,12.29
929,3,1,2022-05-07,0.8,Churned,2,11.97
930,3,1,2022-05-12,0.9,Churned,1,1.04
931,3,1,2022-05-16,0.86,Churned,3,35.05
932,3,1,2022-05-19,0.82,Churned,2,21.06
933,3,1,2022-05-23,0.78,Churned,2,21.08
934,3,1,2022-05-30,0.74,Churned,2,21.36
935,3,1,2022-06-06,0.84,Churned,1,7.47
936,3,1,2022-06-13,0.8,Churned,3,29.03
937,3,1,2022-06-20,0.76,Churned,3,39.44
938,3,1,2022-06-26,0.72,Churned,3,25.02
939,3,1,2022-06-30,0.68,Churned,3,25.63
940,3,1,2022-07-03,0.78,Churned,1,7.91
941,3,1,2022-07-10,0.74,Churned,2,14.22
942,3,1,2022-07-15,0.7,Churned,3,29.05
943,3,1,2022-07-20,0.66,Churned,2,29.18
944,3,1,2022-07-24,0.62,Churned,3,29.53
945,3,1,2022-07-30,0.58,Churned,3,34.07
946,3,1,2022-08-02,0.63,Churned,1,17.85
947,3,1,2022-08-05,0.59,Churned,2,26.55
948,3,1,2022-08-08,0.55,Churned,2,17.41
949,3,1,2022-08-11,0.51,Churned,3,38.43
950,3,1,2022-08-18,0.47,Churned,3,24.42
951,3,1,2022-08-21,0.43,Churned,2,28.09
952,3,1,2022-08-25,0.48,Churned,1,17.4
953,3,1,2022-09-01,0.44,Churned,3,34.78
954,3,1,2022-09-05,0.4,Churned,3,22.56
955,3,1,2022-09-12,0.36,Churned,3,34.58
956,3,1,2022-09-15,0.32,Churned,3,25.06
957,3,1,2022-09-21,0.28,Churned,2,18.65
958,3,1,2022-09-28,0.24,Churned,2,17.23
959,3,1,2022-10-02,0.2,Churned,2,28.37
960,3,1,2022-10-08,0.16,Churned,2,11.64
961,3,1,2022-10-12,0.21,Churned,1,18.34
962,3,1,2022-10-15,0.31,Churned,1,9.6
963,3,1,2022-10-20,0.41,Churned,1,2.16
964,3,1,2022-10-23,0.37,Churned,3,35.88
965,3,1,2022-10-30,0.42,Churned,1,12.51
966,3,1,2022-11-02,0.38,Churned,2,16.27
967,3,1,2022-11-06,0.34,Churned,2,11.1
968,3,1,2022-11-09,0.3,Churned,3,21.04
969,3,1,2022-11-16,0.35,Churned,1,17.29
970,3,1,2022-11-22,0.31,Churned,2,25.9
971,3,1,2022-11-27,0.27,Churned,2,20.34
972,3,1,2022-11-30,0.23,Churned,3,21.35
973,3,1,2022-12-07,0.19,Churned,3,30.18
974,3,1,2022-12-14,0.29,Churned,1,4.86
975,3,1,2022-12-19,0.25,Churned,2,20.26
976,3,1,2022-12-26,0.35,Churned,1,2.95
977,3,1,2022-12-31,0.31,Churned,3,31.73
978,3,1,2023-01-07,0.41,Churned,1,8.44
979,3,1,2023-01-11,0.37,Churned,2,13.79
980,3,1,2023-01-17,0.42,Churned,1,17.04
981,3,1,2023-01-22,0.52,Churned,1,3.25
982,3,1,2023-01-25,0.77,Churned,0,0.0
983,3,1,2023-01-29,0.95,Churned,0,0.0
984,3,1,2023-02-03,0.95,Churned,0,0.0
985,3,1,2023-02-06,0.95,Churned,0,0.0
986,3,1,2023-02-09,0.95,Churned,1,8.81
987,3,1,2023-02-14,0.95,Churned,0,0.0
988,3,1,2023-02-18,0.95,Churned,0,0.0
989,3,1,2023-02-22,0.95,Churned,0,0.0
990,3,1,2023-02-25,0.95,Churned,0,0.0
991,3,1,2023-02-28,0.95,Churned,0,0.0
992,3,1,2023-03-05,0.95,Churned,1,17.57
993,3,1,2023-03-09,0.95,Churned,0,0.0
994,3,1,2023-03-14,0.95,Churned,1,19.54
995,3,1,2023-03-21,0.95,Churned,0,0.0
996,3,1,2023-03-25,0.95,Churned,0,0.0
997,3,1,2023-03-29,0.95,Churned,1,4.18
998,3,1,2023-04-05,0.95,Churned,0,0.0
999,3,1,2023-04-12,0.95,Churned,1,10.38
1000,3,1,2023-04-19,0.95,Churned,1,9.48
1001,3,1,2023-04-26,0.95,Churned,0,0.0
1002,3,1,2023-04-30,0.95,Churned,0,0.0
1003,3,1,2023-05-07,0.95,Churned,1,5.09
1004,3,1,2023-05-12,0.95,Churned,1,4.6
1005,3,1,2023-05-17,0.95,Churned,1,9.35
1006,3,1,2023-05-22,0.95,Churned,1,0.49
1007,3,1,2023-05-25,0.95,Churned,0,0.0
1008,3,1,2023-06-01,0.95,Churned,1,18.53
1009,3,1,2023-06-04,0.95,Churned,0,0.0
1010,3,1,2023-06-09,0.95,Churned,1,3.81
1011,3,1,2023-06-16,0.95,Churned,0,0.0
1012,3,1,2023-06-21,0.95,Churned,1,16.44
1013,3,1,2023-06-28,0.95,Churned,1,4.55
1014,3,1,2023-07-02,0.95,Churned,1,14.45
1015,3,1,2023-07-07,0.95,Churned,1,15.4
1016,3,1,2023-07-13,0.95,Churned,0,0.0
1017,3,1,2023-07-17,0.95,Churned,0,0.0
1018,3,1,2023-07-22,0.95,Churned,0,0.0
1019,3,1,2023-07-28,0.95,Churned,1,6.52
1020,3,1,2023-08-01,0.95,Churned,1,11.36
1021,3,1,2023-08-08,0.95,Churned,1,4.08
1022,3,1,2023-08-12,0.95,Churned,0,0.0
1023,3,1,2023-08-17,0.95,Churned,0,0.0
1024,3,1,2023-08-20,0.95,Churned,1,0.54
1025,3,1,2023-08-26,0.95,Churned,0,0.0
1026,3,1,2023-08-29,0.95,Churned,0,0.0
1027,3,1,2023-09-03,0.95,Churned,1,3.14
1028,3,1,2023-09-09,0.95,Churned,1,19.1
1029,3,1,2023-09-13,0.95,Churned,1,16.36
1030,3,1,2023-09-20,0.95,Churned,0,0.0
1031,3,1,2023-09-25,0.95,Churned,0,0.0
1032,3,1,2023-10-01,0.95,Churned,0,0.0
1033,3,1,2023-10-07,0.95,Churned,1,11.52
1034,3,1,2023-10-13,0.95,Churned,1,7.82
1035,3,1,2023-10-19,0.95,Churned,0,0.0
1036,3,1,2023-10-25,0.95,Churned,0,0.0
1037,3,1,2023-10-28,0.95,Churned,0,0.0
1038,3,1,2023-11-02,0.95,Churned,0,0.0
1039,3,1,2023-11-09,0.95,Churned,1,1.53
1040,3,1,2023-11-14,0.95,Churned,1,3.3
1041,3,1,2023-11-17,0.95,Churned,1,7.62
1042,3,1,2023-11-23,0.95,Churned,0,0.0
1043,3,1,2023-11-27,0.95,Churned,1,9.7
1044,3,1,2023-12-01,0.95,Churned,0,0.0
1045,3,1,2023-12-05,0.95,Churned,0,0.0
1046,3,1,2023-12-08,0.95,Churned,1,3.37
1047,3,1,2023-12-13,0.95,Churned,1,7.16
1048,3,1,2023-12-20,0.95,Churned,1,13.93
1049,3,1,2023-12-23,0.95,Churned,1,8.88
1050,3,1,2023-12-29,0.95,Churned,0,0.0
1051,3,1,2024-01-01,0.95,Churned,1,0.56
1052,3,1,2024-01-04,0.95,Churned,0,0.0
1053,3,1,2024-01-08,0.95,Churned,0,0.0
1054,3,1,2024-01-13,0.95,Churned,0,0.0
1055,3,1,2024-01-19,0.95,Churned,0,0.0
1056,3,1,2024-01-24,0.95,Churned,0,0.0
1057,3,1,2024-01-30,0.95,Churned,1,4.4
1058,3,1,2024-02-06,0.95,Churned,0,0.0
1059,3,1,2024-02-11,0.95,Churned,1,19.66
